contractor_name,rig_name,loc_fed_lease_no,loc_region,site_name,field_name,well_legal_name,activity_class,activity_class_desc,activity_code,activity_code_desc,activity_duration,activity_group,expr1,activity_phase,billing_code,activity_subcode,activity_subcode2,cost_code,pickup_weight,step_no,time_from,time_to,date_ops_end,date_ops_start,event_code,event_id,event_objective_1,event_objective_2,event_type,status_end,well_id,date_time_off_location,date_report,entity_type,date_rig_pickup
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,SACA VARILLAS,SP24,ACUMULAR  AGUA/FLUIDOS,0.25,LIBRAR/SACAR,EXCESO EN MANIOBRA POR ARRASTRE DE PETROLEO COMPLETANDO CARRETILA DEPOSITANDO FLUIDO EN CONTENEDOR ECOLOGICO MAS LIMPIA Y ACONDICIONA HERRAMIENTAS POR ACUMULACION DE PETROLEO ,SP03,7,251,TNP,251H,,5,2025-08-18 03:45:00,2025-08-18 04:00:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-18,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,BAJA VARILLA,SP16,VARILLAS EN SIMPLE (Maniobra Pesca/Desparafinación),0.25,BAJADA,"ARMA PESCADOR PRUEBA EN SUPERFICIE OK , VUELVE ARMAR COLOCA TROZO DE MANIOBRA ",SP04,7,255,TNP,255C,,5,2025-08-18 04:00:00,2025-08-18 04:15:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-18,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,BAJA VARILLA,SP16,VARILLAS EN SIMPLE (Maniobra Pesca/Desparafinación),1.75,BAJADA,COMIENZA A BAJAR TREN DE PESCA MAS 15 V/B DE 3/4X25' DEL POZO MAS 46 V/B DE 7/8X25' DEL POZO MAS 22 V/B DE 1X25' DEL POZO MAS 2 V/B DE MANIOBRA CONTACTA PUNTO DE PESCA MANIOBRA SOBRE EL MISMO TENSIONA HERRAMIENTA SE OBSERVA INCREMENTO DE PESO HASTA 14500 LBS ,SP04,7,255,TNP,255C,83.0,5,2025-08-18 04:15:00,2025-08-18 06:00:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-18,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,SACA VARILLAS,SP24,VARILLAS IF EN SIMPLE,0.25,LIBRAR/SACAR,TENSIONA HERRAMIENTA SE OBSERVA DESCLAVE DE BBA CON 14500 LBS QUEDANDO UN PESO DE 8700 LBS SE AVISA A SALA DE CONTROL SACA 2 V/B DE MANIORA MAS 2 V/B DE 1X25' GD° ,SP03,7,251,PE,251A,2.0,5,2025-08-18 06:00:00,2025-08-18 06:15:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-18,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,PRUEBA ADMISION/CIRCULACION,SP13,PRUEBA ADMISION/CIRCULACION,0.5,PRUEBAS,"EN CONSENTIMIENTO DE SALA DE CONTROL CONECTA LINEA POR DIRECTA BOMBEA 4 MTS DE AGUA DE PURGA DE CISTERNA DE EQUIPO POZO LEVANTA PRESION HASTA 500 PSI CORTA BOMBEO LA MISMA BAJA A 0 PSI SE AVISA A ASALA DE CONTROL , RETIRA LINEA ",SP03,7,206,TNP,206A,,5,2025-08-18 06:15:00,2025-08-18 06:45:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-18,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,SACA VARILLAS,SP24,VARILLAS IF EN SIMPLE,0.5,LIBRAR/SACAR,CONTINUA SACANDO 20 V/B DE 1X25' MAS 2 V/B DE 7/8X25' ,SP03,7,251,PE,251A,22.0,5,2025-08-18 06:45:00,2025-08-18 07:15:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-18,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,ACONDICIONAMIENTO PARA SACAR VARILLAS,SP24,MONTAJE/DESMONTAJE DE BOP/TEE/ECONOM/LLAVE VARILLAS,0.5,LIBRAR/SACAR,"RETIRA BOP, ECONOMIZADOR DE V/B COLOCA TEE PRENSA MAS VTGO DE MANIOBRA , POR SOLICITUD DE PERSONAL DE HOT OIL SE REBATE PISO DE TRABAJO POR SEGURIDAD ",SP03,7,250,PE,250D,,5,2025-08-18 07:15:00,2025-08-18 07:45:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-18,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,ACONDICIONAMIENTO PARA SACAR VARILLAS,SP24,OPERA HOT OIL/CALDERA,0.25,LIBRAR/SACAR,INGRESA PERSONAL DE CIA TRAN. FIGUEROA ATRACA CAMIONES CONECTA LINEA POR DIRECTA CON RECUPERO POR INVERSA . SR. LUIS SILVA DE SALA MTR  ORDENA DESCONECTAR HOT OIL Y CERRAR POZO DEBIDO A FALTA DE PERSONAL DE EQUIPO  POR CORTE DE RUTA Y ACCESOS A YACIMIENTOS POR GENTE DE UOCRA,SP03,8,250,PE,250E,,5,2025-08-18 07:45:00,2025-08-18 08:00:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-18,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,ACONDICIONAMIENTO PARA SACAR VARILLAS,SP24,OPERA HOT OIL/CALDERA,16.0,LIBRAR/SACAR,EQUIPO PARADO SIN PERSONAL DEBIDO A CORTE DE RUTA EN ACCESO A YACIMIENTO,SP03,S/C,250,NPT,250E,,5,2025-08-18 08:00:00,2025-08-19 00:00:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-18,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,ACONDICIONAMIENTO PARA SACAR VARILLAS,SP24,OPERA HOT OIL/CALDERA,20.0,LIBRAR/SACAR,EQUIPO PARADO SIN PERSONAL DEBIDO A CORTE DE RUTA EN ACCESO A YACIMIENTO.,SP03,S/C,250,NPT,250E,,3,2025-08-19 00:00:00,2025-08-19 20:00:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-19,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,LECTURA DE ATS/ALERTAS,SP22,REUNION DE SEGURIDAD / COORDINAR TAREAS,0.25,M. AMB/SEGURIDAD,REALIZA CHARLA DE INICIOD E JORNADA COORDINAN TAREAS A REALIZAR ,SP10,8,224,PE,224A,,5,2025-08-19 20:00:00,2025-08-19 20:15:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-19,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,SACA VARILLAS,SP24,NORMALIZAR POZO (CIRCULAR / DECOMPRIMIR / OBSERVAR),0.25,LIBRAR/SACAR,"DESCOMPRIME POZO ABRE INVERSA 10 KG DE GAS SECO NORMALIZA ABRE DIRECTA SIN PRESION , REALIZA PRUEBA DE LIMITADOR DE CARRERA OK MAS REALIZA INSPECCION VISUAL DE CABLE PRINCIPAL ",SP03,8,251,PE,251G,,5,2025-08-19 20:15:00,2025-08-19 20:30:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-19,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,ACONDICIONAMIENTO PARA SACAR VARILLAS,SP24,MONTAJE/DESMONTAJE DE BOP/TEE/ECONOM/LLAVE VARILLAS,0.25,LIBRAR/SACAR,REBATE PISO DE TRABAJO QUE SE HABIA LEVANTADO PARA EL INGRESO DE HOT OIL ,SP03,7,250,TNP,250D,,5,2025-08-19 20:30:00,2025-08-19 20:45:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-19,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,SACA VARILLAS,SP24,VARILLAS IF EN SIMPLE,0.5,LIBRAR/SACAR,"RETIRA VTGO DE MANIOBRA MAS TEE PRENSA , COLOCA BOP, ECONOMIZADOR DE V/B  ",SP03,7,251,PE,251A,14.0,5,2025-08-19 20:45:00,2025-08-19 21:15:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-19,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,SACA VARILLAS,SP24,ACUMULAR  AGUA/FLUIDOS,0.5,LIBRAR/SACAR,CONTINUA SACANDO 14 V/B DE 7/8X25' COMPLETA COMPLETA BANDEJAS ECOLOGICAS CON PETROLEO VISCOZO ,SP03,7,251,TNP,251H,,5,2025-08-19 21:15:00,2025-08-19 21:45:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-19,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,PRUEBA ADMISION/CIRCULACION,SP13,PRUEBA ADMISION/CIRCULACION,1.0,PRUEBAS,EXCESO EN MANIOBRA POR ARRASTRE DE PETROLEO COMPLETANDO BADEJAS ECOLOGICAS DEPOSITANDO FLUIDO EN CONTENEDOR ECOLOGICO ,SP03,7,206,TNP,206A,,5,2025-08-19 21:45:00,2025-08-19 22:45:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-19,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,PRUEBA ADMISION/CIRCULACION,SP13,PRUEBA ADMISION/CIRCULACION,0.5,PRUEBAS," EN CONOCIMIENTO DE SALA DE CONTROL CONECTA LINEA POR DIRECTA BOMBEA 3 MTS DE AGUA DE PURGA PARA DESPLAZAR FLUIDO  , SE OBS INCREMENTA PRESION A 300 PSI CORTA BOMBEO PRESION DISMINUYE LENTAMENTE SE BOMBE A BAJO CUDAL ",SP03,7,206,TNP,206A,,5,2025-08-19 22:45:00,2025-08-19 23:15:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-19,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,HERRAMIENTA,SP25,HERRAMIENTA DE MANIOBRA,0.5,DESARMAR,"RETIRA BOP, ECONOMIZADOR DE V/B , COLOCA TEE PRENSA MAS VTGO DE MNAIOBRA",SP03,7,229,TNP,229O,,5,2025-08-19 23:15:00,2025-08-19 23:45:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-19,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,ACONDICIONAMIENTO PARA SACAR VARILLAS,SP24,MONTAJE DE PISO DE TRABAJO,0.25,LIBRAR/SACAR,"RETIRA BOP, ECONOMIZADOR DE V/B , COLOCA TEE PRENSA MAS VTGO DE MNAIOBRA REBATE PISO DE TRABAJO POR SOLICITUD DE PERSONAL DE HOT OIL POR SEGURIDAD ",SP03,7,250,TNP,250B,,5,2025-08-19 23:45:00,2025-08-20 00:00:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-19,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,ACONDICIONAMIENTO PARA SACAR VARILLAS,SP24,OPERA HOT OIL/CALDERA,4.0,LIBRAR/SACAR,"INGRESA EQUIPO DE HOT OIL ATRACA CAMIONES CONECTA LINEA POR DIRECTA CON RECUPERO POR INVERSA , BOMBEA 12 MTS DE AGUA DE PURGA A 90 C° POZO CIRCULA 4 MTS A EQUIPO DE VACIO CORTA BOMBEO RETIRA LINEA ",SP03,8,250,PE,250E,,5,2025-08-20 00:00:00,2025-08-20 04:00:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-20,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,ACONDICIONAMIENTO PARA SACAR VARILLAS,SP24,MONTAJE/DESMONTAJE DE BOP/TEE/ECONOM/LLAVE VARILLAS,0.25,LIBRAR/SACAR,"REBATE PISO DE TRABAJO RETIRA TEE PRENSA MAS VTGO DE MANIOBRA COLOCA BOP, ECONOMIZADOR DE V/B ",SP03,7,250,TNP,250D,,5,2025-08-20 04:00:00,2025-08-20 04:15:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-20,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,SACA VARILLAS,SP24,VARILLAS IF EN SIMPLE,1.0,LIBRAR/SACAR,CONTINUA SACANDO 12V/B DE 7/8X25' MAS 15 V/B DE 3/4X25' MAS TREN DE PESCA CON V/B PESCADA MAS 30 V/B DE 3/4X25' ESTAS SALEN CON DESGASTE CUPLA MAS ESPEJO MAS SALEN CUPLAS PICADAS POR CORROCION MAS 10 B/P DE 11/2X25' MAS BBA INSERTABLE N° 86-6392 A SIMPLE VISTA SE OBSERVA QUE SALE SIN SELLO DE ARENA  ESTAS SALEN CON CUPLAS PICADAS POR CORROCION ,SP03,7,251,PE,251A,68.0,5,2025-08-20 04:15:00,2025-08-20 05:15:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-20,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,BAJA VARILLA,SP16,VARILLAS IF EN SIMPLE,0.5,BAJADA,"POR ORDEN DE SALA DE CONTROL EN CONSENTIMINETO DE ING. DE PRODUCCION SE DEBEN ELEGIR LAS MEJORES Y BAJAR AL POZO JUNTO A BBA 
PREPARA BBA INSERTABLE RETIRA EMBOLTURA MAS TARJETA DE BBA COLOCA COLLARIN MAS RETIRA CUPLAS DE 3/4 A LAS B/P SOPLETEA CONECCIONES CON DETERGENTE BIODEGRADABLE COLOCA CUPLAS NUEVAS .-
NOTA SE REALIZA CAMBIO DE CUPLA EN CONSENTIMIENTO DE SALA DE CONTROL YA QUE EL EQUIPO CONTABA EN STOCK CON 10 CUPLAS DE 3/4 ",SP04,7,255,PE,255A,,8,2025-08-20 05:15:00,2025-08-20 05:45:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-20,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,BAJA VARILLA,SP16,VARILLAS IF EN SIMPLE,0.25,BAJADA,BAJA BBA INSERTABLE N° 86-6424  25-175-RHBC-24-3-1.1 MAS 10 B/P DE 11/2X25' DEL POZO CON CUPLAS NUEVAS ,SP04,7,255,PE,255A,11.0,8,2025-08-20 05:45:00,2025-08-20 06:00:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-20,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,BAJA VARILLA,SP16,VARILLAS IF EN SIMPLE,1.0,BAJADA,"REESTIVA V/B  A CABALLETES AUXILIARES VERIFICANDO ELIGIENDO LAS MEJORES PARA BAJAR AL POZO 
DESCARTA 46 V/B DE 3/4X25' MAS 10 V/B DE 7/8X25' 
PREPARA 26 V/B DE 7/8 MAS 22 V/B DE 1X25' SOPLETEA CONECCIONES ",SP04,7,255,TNP,255A,,8,2025-08-20 06:00:00,2025-08-20 07:00:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-20,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,BAJA VARILLA,SP16,VARILLAS IF EN SIMPLE,1.0,BAJADA,"CONTINUA BAJANDO 24 V/B DE 7/8X25' DEL POZO MAS 22 V/B DE 1X25' DEL POZO CIERRA POZO , LIMPIA Y ACONDCIONA HERRAMIENTAS OPERATIVAS ",SP04,7,255,TNP,255A,46.0,8,2025-08-20 07:00:00,2025-08-20 08:00:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-20,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,LECTURA DE ATS/ALERTAS,SP22,REUNION DE SEGURIDAD / COORDINAR TAREAS,0.25,M. AMB/SEGURIDAD,TURNO ENTRANTE REALIZA CHARLA INICIO DE JORNADA COORDINA TAREAS A REALIZAR ,SP10,8,224,PE,224A,,8,2025-08-20 08:00:00,2025-08-20 08:15:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-20,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,BAJA VARILLA,SP16,NORMALIZAR POZO (CIRCULAR / DECOMPRIMIR / OBSERVAR),0.25,BAJADA,DESCOMPRIME POZO POR INVERSA DESCARGA PRESION POR DIRECTA NORMALIZA POZO ,SP04,8,255,PE,255J,,8,2025-08-20 08:15:00,2025-08-20 08:30:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-20,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,ACONDICIONAMIENTO PARA BAJAR VARILLAS,SP16,MONTAJE/DESMONTAJE DE PISO DE TRABAJO,0.5,BAJADA,ABRE BOP PROFUNDIZA CONJUNTO DE TROZOS RETIRA BARANDAS DE SEGURIDAD DESCUELGA LLAVE HIDRAULICA + RETITRA BOP + ECONOMIZADOR DE VARILLAS REBATE PISO DE TRABAJO ,SP04,7,254,PE,254B,,8,2025-08-20 08:30:00,2025-08-20 09:00:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-20,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,HERRAMIENTA,SP15,HERRAMIENTA DE PRODUCCIÓN,0.25,ARMADO,COLOCA RATIGAN + TEE PRENSA LEVANTA VASTAGO DEL POZO AJUSTA CONECCIONES PROFUNDIZA EMPAQUETA POZO ,SP04,7,209,PE,209L,,8,2025-08-20 09:00:00,2025-08-20 09:15:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-20,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,DESMONTA,SP11,EQ. TORRE,0.25,DESMONTAJE DE EQUIPO,DESMONTA EQUIPO ,SP01,7,202,PE,202H,,11,2025-08-20 09:15:00,2025-08-20 09:30:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-20,Parte Diario Operaciones,2025-08-17 20:00:00
1_CLEAR PETROLEUM,CLEAR-74,Las Heras,Negocio Santa Cruz,Loc. YPF.SC.LH-610,LAS HERAS,YPF.SC.LH-610,,DESMONTA,SP11,ACONDICIONA  LOCACIÓN,0.5,DESMONTAJE DE EQUIPO,ACONDICIONA MATERIALES SOBRANTES SOBRE CABALLETES SUPLEMENTARIOS + SANEA TERRENO EN BOCA DE POZO COLOCA TIERRA SECA ,SP01,7,202,PE,202U,,11,2025-08-20 09:30:00,2025-08-20 10:00:00,2025-08-29,2025-08-17,INT,hTmQr,FALLA BM,CAMBIO BOMBA POR | FALLA NO EVIDENTE (REQUIERE DESARME),INTERVENCION SSPP,COMPLETADO,YtYcmJUrNh,2025-08-20 10:00:00,2025-08-20,Parte Diario Operaciones,2025-08-17 20:00:00
